ID,A,B,C,D,E,F,G,H,I,J,Target
20808,53.438835561555436,31.9694772090027,4,4.966630777203589,1,520.9022430276684,1,5,42.73073085996032,5,1
20809,18.141732477315987,49.426294264951444,10,6.319677715565254,5,503.50087486135624,4,0,69.27763210583342,0,1
20810,17.545369510115844,39.972014260256636,9,2.604509037438916,8,565.8671649951386,0,1,38.773266047218094,1,0
20811,60.25400753652976,29.330874906361966,13,1.1998135300595618,3,565.3351740054667,3,0,34.68280577381216,0,1
20812,98.36273584651111,33.39191880018802,8,1.385334180641872,3,571.7268644349883,4,2,42.6492842074604,2,1
20813,8.230059087776715,35.80595872456319,8,7.814117662618862,2,577.9480625506721,3,2,37.65911343748412,2,0
20814,90.17702303577212,25.05077162482231,2,7.7800967108411125,7,550.2799578591665,1,4,40.104887966188365,4,1
20815,15.623404976455978,29.414962583389844,11,8.366752497086907,2,594.3123164183924,4,3,72.43583565784978,3,1
20816,96.21375093933393,47.65391772927068,4,5.697100484376633,4,537.5213778885275,2,1,47.98060014921992,1,0
20817,99.28329648696207,37.2134226467289,9,9.289126712158778,9,502.56417716440757,5,0,49.291951293472266,0,0
20818,81.9651440083716,41.94292562189871,12,1.7106624627134894,8,564.1592707530358,3,1,68.67945831173296,1,0
20819,97.8877708672966,23.882092375800156,13,9.728287687660691,0,577.7281857065035,0,1,74.0896075933807,1,0
20820,83.52812914117109,47.930795071802585,4,5.745468036420542,2,503.0259533950302,2,5,70.94151376559114,5,1
20821,17.708551549553786,47.496985927973455,8,5.921262750958093,1,593.6636347003446,0,2,52.13059743732386,2,1
20822,53.13303951774102,46.58477770083431,10,1.868951645393013,9,589.4869990940373,2,3,81.34436578244589,3,1
20823,40.297916246470116,39.319698004812935,8,8.96386787047003,0,535.6255646796512,2,3,38.00792453380948,3,0
20824,79.0948788919459,48.353517256548564,2,8.48559993670587,3,576.5935655590199,2,3,66.89160347180095,3,1
20825,82.37399756371732,38.349178585844264,7,9.751581610053499,4,510.01714334336697,5,2,54.26831693992763,2,0
20826,51.532014808280586,34.72003922482363,11,1.5104476450512476,2,521.4733246768651,3,2,31.723328938589123,2,0
20827,92.58164338589648,44.0658144983571,4,4.793265508166978,1,532.6693402167989,6,5,70.55759940194848,5,1
20828,4.101561551430567,32.332899075141626,12,3.9054947778155777,0,546.0345335644776,5,2,51.08938380583829,2,0
20829,78.97976715812797,28.705969831408968,12,5.852485062943361,3,515.9401047325856,5,0,38.68483150239156,0,0
20830,68.22337621743365,38.68227216301456,11,4.863609532877991,7,576.867510301151,5,3,34.74597835009641,3,0
20831,7.7284588350026695,24.53145265545806,13,7.273922031471126,7,570.0693333938327,4,5,55.19259266416364,5,1
20832,11.924994762396782,44.033045293656436,8,2.5965589735826895,5,595.6656691087935,0,3,44.56802464320126,3,0
20833,18.755243148304633,44.46393887656727,2,9.197869977886901,0,503.616100968466,1,0,48.2790793204188,0,0
20834,57.50452518735465,25.121936394014174,4,1.2327123627610885,1,533.664873211826,0,3,38.85821344802748,3,1
20835,19.366002142537795,20.016412924982824,9,5.824556477439242,8,568.4549597574758,1,2,82.27005136726794,2,0
20836,6.974580273671107,27.511845792388975,7,4.416596719547275,5,513.4561794437535,3,2,32.83106629809643,2,0
20837,78.9311897733553,41.44429747169808,6,5.30075412225581,2,532.1068321033099,4,4,76.25284720416028,4,0
20838,82.34222190947054,30.09208375470198,7,9.958679176689795,4,579.0505052721437,0,1,82.31730565000922,1,1
20839,4.967087737067289,23.23595074518803,8,2.8010134163542757,1,556.88692181271,1,3,31.261775962300508,3,0
20840,86.60336463696844,21.468794924207884,5,3.2361350502715,3,593.665863069315,2,1,73.24465318508784,1,0
20841,52.59366128877616,31.708690406063077,6,8.086129665983876,0,547.639052002917,0,4,46.52854777273479,4,1
20842,63.629144202799054,30.628433457445148,5,8.977109904026651,5,530.4904549785052,2,5,40.17212808496302,5,1
20843,74.65916207749686,30.398230198580784,4,2.311337288180157,3,551.1630798318171,0,4,89.59670278170952,4,0
20844,40.00973520686455,49.02188500785838,6,5.79130506733575,7,568.3287607158164,0,2,88.14287188738267,2,1
20845,40.40264683820863,38.09191473738323,4,3.9079449099409524,8,508.32118299581913,3,3,40.30476383309981,3,1
20846,29.746104316466,25.83087905357446,2,1.6190588074786683,1,540.3390966061037,0,3,70.32340595707365,3,0
20847,99.19895971931618,20.33586185325582,5,7.679114338192896,4,534.1842693285416,0,1,72.37437076473933,1,1
20848,28.272701710157868,33.79745115819895,11,8.199056230347283,3,591.7643985064246,4,2,83.72147241437963,2,0
20849,71.25752761935603,25.171596407869725,2,9.149928461956854,2,558.9515636688727,3,4,81.9570056959034,4,1
20850,30.79689397175815,29.256024510690082,1,1.457906403993297,8,517.5224954943411,6,4,68.47208924811889,4,0
20851,64.06227967213462,37.36856357434786,2,3.546069894018277,1,570.9324381023323,4,5,63.68755009905277,5,1
20852,62.1882618315108,44.69650434621447,7,1.3080071486311924,0,576.3387690256759,3,5,40.714967660698846,5,1
20853,49.024785423611576,25.86735096569906,2,8.46063522579874,4,542.253666154523,4,1,31.927059142714512,1,1
20854,90.16428021457423,37.619243718603,12,4.670198425622008,2,590.3179948288423,2,5,52.93521033501176,5,1
20855,49.32724675809766,34.132995318464026,4,4.7185001551756764,1,559.4225113699256,3,5,76.50265283183487,5,1
20856,26.102454672687664,40.93600734584384,7,7.855419964099682,7,533.7143556198656,2,2,59.74124325079484,2,0
20857,20.549901921152056,30.67460574055807,0,9.75515190735107,9,574.860531748538,4,0,58.629863297039904,0,0
20858,53.49550283626659,37.60355650666299,11,7.898715960152417,8,519.1357666899676,6,5,64.49838816476796,5,1
20859,69.80275201557447,44.032102114772016,7,9.238254800145548,2,595.9087474229207,1,0,46.060301013019355,0,0
20860,44.02205132458307,35.85007755061021,7,3.960337080849133,5,583.2368274251891,2,2,65.04457378322121,2,1
20861,52.866801575662556,24.743351497411084,5,3.8855116527086815,5,597.4708829957854,1,1,58.142091670602554,1,1
20862,94.65284795488715,31.70136635361819,12,7.6067460706632835,0,599.7182882527173,2,1,33.21671612971488,1,0
20863,70.05927348637259,39.861936121653684,1,9.15109207456423,1,548.4566515206046,3,4,77.02756461654246,4,1
20864,36.61230213171682,47.34311984101362,1,1.0237069888580097,9,500.3619943776312,0,2,38.47528546299323,2,1
20865,81.25465101869543,39.780775684580796,3,2.3055749355838246,4,563.4175045936936,6,1,68.27844543501504,1,0
20866,3.8462205783286367,46.20884486121152,7,1.1303828763349122,4,527.6696830899489,2,0,67.72131862825526,0,0
20867,99.0572034268786,47.93990425316935,4,6.123495350923742,5,515.6915823730579,2,2,68.97636802680745,2,1
20868,58.319888247658874,43.1760452512786,5,2.0053785039819094,7,572.2102341070828,3,0,37.56331065989276,0,1
20869,75.1741746812859,30.79573892146884,1,3.4748676670996095,1,509.71315028092164,2,1,70.55784307121854,1,1
20870,53.92500994018484,23.070883725468512,13,5.192345883279791,4,522.7875443556047,6,1,45.343447583593,1,1
20871,93.68932201064762,49.56586279228166,2,8.495464191054442,8,594.0099643056934,0,3,55.6505127363772,3,1
20872,25.56465395261129,48.84819125920835,0,6.06566639582422,1,563.0114990249288,4,4,32.29108021850346,4,0
20873,12.799864930961085,27.433663741545043,10,5.458793061455846,1,595.751330695989,3,2,53.88014696634261,2,1
20874,39.74562865441615,25.220985157582653,13,9.945686167542382,2,574.9156580120886,5,3,62.37963156948051,3,1
20875,63.555782208644786,30.604798343473462,6,1.2385667187785008,3,539.5612944470922,1,4,35.6633815970228,4,1
20876,59.1698563423762,36.0639476441433,2,7.2031950514042755,2,529.732767236122,2,0,82.55110910526177,0,0
20877,70.01584076644954,30.684590439480253,4,8.402636722075824,3,541.4833991266252,4,3,46.92966174931897,3,0
20878,51.10249654774838,49.988541044071184,7,6.0947614171121325,7,587.3608068171899,5,1,33.892706515382606,1,0
20879,41.420162009493616,41.084480101608094,2,7.7706076238336665,0,534.2045181457254,5,4,85.08936261664907,4,1
20880,8.191587571341074,31.948833548605155,3,7.168398706191725,5,536.3528639359143,1,1,64.02036655989124,1,1
20881,4.807141155100756,35.236417951030084,12,5.663244177520981,1,508.1268395186022,2,3,39.46393450013876,3,1
20882,4.346473483623699,39.827925743303,4,2.5925921310285664,0,567.9611551122175,4,2,57.16145814620448,2,0
20883,8.968376413421046,46.26275502156571,7,2.031817900360147,2,501.4144646536355,5,3,48.75255049779676,3,0
20884,12.983750926652109,38.06753815412052,4,4.0749857582839235,5,580.3286905167922,2,1,58.50108169041744,1,0
20885,89.47115262169146,44.020071351041025,13,3.8567369580572355,4,502.43245495138524,3,4,56.71066427435873,4,0
20886,85.83622757324176,49.71601336038492,11,2.561972605369639,0,578.0216981323955,5,3,66.26628392483656,3,0
20887,53.17944342959418,45.342773237335045,4,4.128958917182697,8,541.7784669615819,4,1,36.181018627385996,1,0
20888,91.15322669993431,20.92982710609485,0,5.499443072154097,5,583.4147502029138,5,3,70.1975573242183,3,1
20889,55.09849131695482,38.281235251932685,1,4.7677667823597645,9,562.5521045781958,4,3,61.21670293432052,3,0
20890,78.81404207580529,20.244613941120235,7,3.0329440905793352,1,592.9875423016933,5,0,65.24887174671593,0,1
20891,88.0910667048695,37.58668414919977,7,7.7661672900772984,5,570.5092937243446,2,5,76.76890378198922,5,1
20892,49.38519407774614,39.82782484450135,8,8.808158435022024,3,547.0648414045863,2,0,70.3810922844466,0,0
20893,77.95502852742449,24.342826996170952,3,2.6967962794379616,3,598.0868980311942,0,1,47.44403376100631,1,0
20894,99.59621683429728,35.89376872208511,4,4.5664163728176295,4,529.0914154761883,2,2,32.54195691307616,2,1
20895,22.57129509606272,39.61127114538371,10,4.9351024182858065,7,555.151474552935,3,2,55.07508988685347,2,1
20896,44.40327382874318,47.79659969336236,7,7.365385343457394,9,549.4304864970474,5,3,37.549986577366134,3,0
20897,7.008599680719064,20.522680339254013,11,3.9981095584960644,2,569.2903519318761,4,5,60.98098780799438,5,0
20898,83.90828326091895,26.824020093172912,2,7.164909610583959,3,527.8664900038617,5,5,31.30428425345467,5,0
20899,95.64626788730298,33.55307417584655,3,9.80415570324457,4,552.5847843121118,4,2,41.542476090000235,2,0
20900,4.428738604753704,21.059707586327335,10,2.2257731797800657,1,509.55156199865735,3,2,33.468172524412545,2,1
20901,38.159491132809876,41.105665508571256,6,2.921815314339084,9,544.3587496552908,6,4,85.11556011531007,4,1
20902,76.45416808215629,49.53591286022629,3,4.175425498435986,4,578.696515794281,3,1,60.826580519630966,1,0
20903,80.71792072902366,40.69134144969335,8,4.969017091196786,3,539.704889413733,4,4,38.37482756834301,4,0
20904,9.244682965182122,24.204098195507846,13,7.787118661415879,2,545.0659794800879,2,5,73.43046376074892,5,1
20905,16.78295547401198,27.253258184930672,5,4.729998823250346,2,565.4500435681174,2,3,34.32615608755346,3,1
20906,97.30782375001971,24.761215330353615,1,4.182920603002751,9,576.1935270116809,2,0,34.44042792744597,0,1
20907,59.15207182632431,24.77096484565715,10,7.519468974066995,5,594.3225222460176,3,1,39.469945584715475,1,1
20908,61.93500814962524,37.18124501911579,0,8.683368107273619,0,567.3128736414014,4,5,54.41823274150977,5,1
20909,21.64443129156597,33.356809440503646,3,5.24155877808033,0,520.2597472708092,5,1,85.82152528537668,1,0
20910,20.338263489649087,31.731556288706287,5,3.192130270899107,7,587.8647448157392,5,5,61.38183502024562,5,0
20911,38.39714932958359,29.93220714965647,9,5.804981002339953,2,596.8602044223857,6,3,35.91011424860591,3,1
20912,90.17683010096239,44.06420236655602,8,1.3870802533820332,6,574.608610964961,1,1,87.55640414561397,1,1
20913,43.88132689045085,29.978898464590824,8,6.530532236884758,8,503.3018579419499,4,5,45.88973472891237,5,1
20914,47.109287335335324,38.672208986435926,3,9.367946599900046,8,504.85332743455353,6,4,63.67971331673409,4,1
20915,56.13198198308378,20.481900397712042,7,6.852963057485695,1,501.5764403148819,6,2,52.7802457719856,2,1
20916,79.58924529116618,33.61027574237947,6,5.1896209985453785,5,552.7544375496207,4,4,67.8020253558703,4,1
20917,33.35335792635202,28.135085346820215,8,7.370379669266322,4,577.5308847710223,1,0,89.45460759837864,0,1
20918,21.569349548825404,30.38731385972126,9,3.717627679008471,1,572.0372497463503,2,1,31.22252483773144,1,0
20919,49.195210609630976,28.958643149024788,4,9.531208913543031,6,515.1753909712177,6,3,45.313011494845696,3,1
20920,93.69117575758038,45.84272178949497,2,3.5967530383356254,0,581.1872158430367,1,1,60.753096479604466,1,1
20921,34.95378303839609,20.817736514984347,9,2.985035006107607,8,539.707154804386,4,4,41.27181940824258,4,1
20922,11.57860060578407,27.20938751608485,2,8.666337568289102,9,584.3197491775301,6,3,55.68775016001857,3,0
20923,63.77664687549928,46.63118801116293,10,9.544260338668963,9,525.3630823487352,1,4,40.96844984643071,4,1
20924,86.90517914460597,27.779248903534764,8,6.851812004461001,9,586.7702928465484,1,3,59.5867281073688,3,1
20925,96.43040003851063,34.78996065437841,9,3.6112445327680893,1,573.0582424187411,3,2,65.28257009059635,2,0
20926,3.010187749160857,23.069975998629413,6,3.6282176392599994,3,505.0759936481441,4,0,53.72250546904237,0,0
20927,48.661741222895735,34.108123716483135,5,4.791022271835765,2,540.5725435948997,6,5,82.54946937800055,5,0
20928,88.74587334491002,47.292889288808055,11,3.7277378646113,2,538.0379996006178,5,4,77.0186577778292,4,0
20929,94.78909279253763,24.248125738125886,0,2.5262745895567225,8,544.4484769866964,6,0,61.5036285647417,0,1
20930,2.65943169189418,25.8872334255062,9,5.439600554639243,9,516.1389771984449,3,4,44.61876003831246,4,1
20931,43.48447209454865,27.85787067175565,0,7.5637330586718665,5,587.3939072880531,1,4,44.13020810195484,4,1
20932,45.63175684495736,27.66612985666214,11,3.2078401777320087,2,530.6585530883901,6,2,53.38217957909063,2,1
20933,1.5808231304520266,35.94508967332101,3,9.521000047335026,1,569.0430490123068,2,4,48.25456268935926,4,0
20934,54.81239880603685,38.38314412648435,10,2.5979498040812445,5,563.3871226415969,2,2,86.69685903819072,2,1
20935,65.66063572824993,42.446370714583395,13,6.5640324186654055,9,570.0772025291354,5,1,86.30244117402752,1,1
20936,18.60199423866535,33.632584761125734,0,6.457919827739713,8,574.3810819498825,1,1,66.98198338338076,1,0
20937,31.318245810327745,36.423037423374396,6,6.902516535631321,4,564.4808898557081,0,2,32.931120074585465,2,1
20938,82.04947140476081,21.618437826014308,0,2.554634044062029,5,549.3502541227002,4,0,57.215758538672276,0,1
20939,80.14074367233917,26.578209908503034,11,8.839651159344324,2,595.6901970290986,2,5,48.42850824566008,5,1
20940,33.33066955522378,41.356843164233794,10,6.169235146963776,6,559.1674368233571,4,2,35.823350545531085,2,1
20941,28.728668676663283,20.678458027311247,3,6.5695890555034975,0,554.4092717974129,0,1,67.74901256311944,1,1
20942,56.60167738809572,40.07496665603381,12,4.5613916479445304,6,529.0661678184698,4,3,60.06539797722882,3,1
20943,81.35681982651079,42.67858321585507,10,2.2882834976980626,7,553.5413286006385,3,4,56.87409570683502,4,0
20944,24.70494945522693,33.713098348080976,11,5.243629610672998,0,587.4213668678041,1,0,57.024836346900024,0,0
20945,39.35192068372619,35.52399049265939,5,3.537585346493109,0,513.2508033492996,6,4,71.51602351774949,4,1
20946,74.71853332268377,48.75326736041167,10,5.026508642054058,6,532.6227296622874,3,2,87.00869222716648,2,1
20947,49.79329502528997,32.039676388962185,7,9.914611365802894,7,514.8725213317288,2,5,50.28035853702881,5,0
20948,35.318218086652806,23.81750552932775,12,2.736773335830745,2,562.6779646622016,5,2,55.12392335804458,2,1
20949,24.237525061129467,36.87765918908021,12,9.368915865249026,3,576.7671808295378,5,3,76.1489153594554,3,1
20950,30.394568786764086,32.43419790058326,5,2.143558162637283,6,545.9300660359456,0,2,78.45908169417743,2,1
20951,34.136710516827456,40.108623104199836,5,2.040418954544905,4,500.9994982698908,0,3,46.68557635393522,3,0
20952,32.25985993177101,44.39094029498889,9,7.484563725698186,2,511.4618940078557,2,1,36.173905139370774,1,1
20953,55.51523185311108,21.499317108929198,2,2.271689992990174,6,554.1356550400895,1,1,89.41226199382706,1,1
20954,45.65108110206379,49.97354265622964,10,3.047331985231778,4,596.5802160799316,1,2,59.0756235720317,2,0
20955,95.12331790921202,34.512409677361504,10,1.9368901100239357,9,587.6927507561323,0,4,72.43031318904568,4,0
20956,95.80458840669846,30.738699292878696,1,1.2898823943133833,9,574.8758300206387,6,0,59.250400594230335,0,0
20957,77.60170940871824,30.097289929165214,0,8.905566666608118,0,548.3144759929395,5,3,30.07908673056796,3,0
20958,38.02989912861366,42.14802449561662,7,8.927868259139526,1,504.9079655071595,3,3,88.55849682288874,3,1
20959,43.07314917262804,25.511630659436445,9,7.048385938059286,2,585.0010712583003,2,0,75.11490648599093,0,0
20960,49.04856586920756,31.207044426287908,13,7.371716796025327,9,598.6447265211723,5,2,43.84880658766019,2,0
20961,0.9680997744561519,45.6291033520497,5,3.454657820653083,0,560.412113057276,1,5,51.0809859537201,5,1
20962,75.16026972335294,48.57503076172215,4,3.1256757823674337,1,513.222038540396,3,5,42.172229634724566,5,0
20963,64.6419707710877,41.010386870951095,5,6.297330622601453,4,536.0771164280441,0,2,52.37491853057178,2,0
20964,20.14138701374995,33.00197894970505,3,8.799741044647876,8,534.8930688746225,0,4,75.07891581020795,4,0
20965,44.42790655567032,49.775058994323345,12,9.087464114447746,0,508.44303765419585,4,4,55.777380814718896,4,1
20966,7.252097176235627,40.28490598190126,13,9.033927472797766,5,516.0069084734565,6,0,88.32752642796382,0,0
20967,52.738972406675515,40.395933932305454,3,6.0229537302236515,1,545.5647354283104,5,0,41.32036856898709,0,1
20968,29.615228597237245,45.62013897814737,9,3.137110115460414,2,552.5785715357954,2,4,53.64244122611512,4,1
